id,features[0],features[1],features[2],features[3],features[4],features[5],features[6],features[7],features[8],features[9]
2514,0.47336486,-0.51939726,-0.05565725,-0.41741937,-0.20721959,-0.43623072,-0.27497968,-1.0018625,-0.43129063,0.397741
2524,0.40776116,-0.48494938,-0.8439999,-0.61397856,-0.34738067,-0.30836233,0.26362714,-0.6640839,-0.7511293,0.47317106
2534,0.10703974,-0.6288981,-0.42275634,-0.48721159,-0.20934214,-0.7136295,-0.15294336,-0.6893142,-0.59686005,0.24795927
2544,-0.6527674,-0.36424175,-0.37918583,-0.85503155,-0.85486585,-0.53917605,0.83210367,-0.18605927,-0.21682967,0.15937479
2554,0.46017328,-0.946157,-0.71240824,-0.82359344,-0.6768967,-0.20868388,0.100890554,-0.7349556,-0.3214894,-0.1897606
2574,-0.08028073,-0.5862209,-0.723155,-0.31476554,-0.26351643,-0.47166324,-0.0065451968,-0.9421308,-0.089460395,0.61369956
2584,-0.32409593,-0.17467743,-1.0862641,-0.30585113,-0.44789305,0.012834586,-0.13803728,-0.4178628,-0.2953937,0.5226203
2594,-0.031696703,-0.4951185,-0.7565581,-0.9572143,-1.3372912,-0.83854175,0.34435222,-0.5949916,-0.13318072,-0.22575915
2614,0.11601009,-0.5676999,-0.3408787,-0.67280394,-0.33214027,0.07811414,-0.16987813,-0.72576505,-0.12360864,-0.096634224
2624,-0.55854577,-0.5833529,-1.2159027,-0.9437825,-1.045544,-0.9597934,-0.13878852,-0.42276585,-0.16074733,-0.13024847
2634,0.24045666,-0.75950205,-0.6600247,-1.303411,-0.5410873,-0.20204598,-0.09911397,-0.49177966,-0.49272805,0.1320949
2644,0.3713352,-0.9744322,-0.8890846,-1.3674445,-0.57509154,-0.58901435,0.29387516,-0.13746865,-0.49465725,-0.076455325
2654,0.5289262,-1.088973,-0.9096816,-1.1325192,-0.586245,-0.40620422,0.15357167,-0.2457488,-0.40830576,0.20597015
2664,0.47514564,-1.0844983,-1.0712764,-0.9954322,-0.8602966,-0.48572463,0.14751993,-0.17301884,-0.35958526,0.04142907
2674,-0.49414548,-0.26407328,-0.37033787,-0.54916006,-0.27917886,-1.0246232,0.49266896,-1.3419102,-0.57581747,-0.33856437
2694,-0.10668647,-0.059350338,-1.1129869,-0.33058536,-0.531051,-0.3480916,-0.09591804,-1.0809212,-0.3568822,0.5796239
2704,0.11581094,-0.639219,-0.69343394,-0.993634,-0.55483603,-1.3840309,-0.05800473,-0.47529316,0.55820584,-0.7218989
2714,-0.18228509,-0.58502334,-0.98489106,-0.585427,-0.72387964,-0.49743748,0.07854499,-0.62700295,-0.06498105,0.5379
2724,-0.37861168,-0.5688502,-0.8395311,-0.5247832,-0.40733853,-0.19044648,0.22067185,-0.5941045,-0.21096574,1.1627064
2734,-0.19578728,-0.5330792,-0.9214343,-0.6725396,-0.6465208,-0.7602725,0.3831941,-0.46053413,-0.6064955,-0.07361058
2744,0.29619893,-0.54273444,-0.95840377,-0.79335606,-1.0976728,-0.8129003,0.43887192,-0.6037166,0.22686148,0.13380505
2754,0.3652207,-0.5880479,-0.4516161,-0.41658613,-0.0022260533,-0.4351392,0.13611406,-1.0234115,0.10404665,-0.3260448
2764,-0.074097544,-1.0041202,-1.1164963,-0.5683545,-0.5489587,-0.32158905,0.2965359,-0.51159877,-0.68857414,0.31252152
2774,-0.57497233,-0.6611926,-0.80716795,-0.54912746,-0.86678404,-0.7851939,0.7277342,-0.6440294,0.15209845,0.3766001
2784,0.4307025,-0.29387566,-0.7139264,-1.2320254,-0.5485946,-0.33842307,0.08480584,-0.6811951,-0.5235198,0.18194962
2794,0.1752556,-0.12055272,-1.1916313,-0.4061017,-0.16625123,-0.5231294,0.0011210885,-0.9594432,-0.3803189,0.3683928
2804,0.12732111,-0.4194273,-1.4465489,-0.85721815,-0.95797765,-0.644413,0.5369373,-0.44246912,-0.3772339,0.27100134
2814,0.17612156,-0.5836219,-0.7329729,-0.7881095,-0.4035478,-0.66785824,-0.17711839,-0.04682525,-0.18380211,-0.14579296
2824,-0.06239237,-0.8631155,-0.82524854,-0.9081133,-0.8804142,-0.862128,0.015497611,-0.6512233,-0.3786964,0.22615509
2834,-0.30825517,-0.5257573,-1.2480342,-0.6625426,0.047240313,-0.6529324,-0.35441136,-0.966378,-0.67621076,0.6180354
2844,0.17628202,-0.26275346,-0.9618375,-0.49395844,-0.9429733,-0.72261834,0.19107632,-0.644445,-0.14882264,-0.057428796
2854,0.07880449,-1.1230516,-0.5463074,-0.1414169,-0.08419115,-0.51579636,0.2977826,-0.105688624,-0.5907881,0.8029613
2864,-0.18453214,-0.15500972,-0.9152448,-0.546665,-0.18615109,-1.3340472,-0.30247295,-0.77575135,0.17452985,0.56035596
2874,0.13083117,-0.76541007,-1.1839498,-0.7378471,-0.33252013,-0.48052377,0.5227185,-0.22166388,-0.036227074,0.7553713
2884,-0.25845435,-0.435532,-0.7557026,-0.39079884,-0.64207846,-0.45561418,0.3170832,-0.6150995,0.26324034,0.2324928
2894,0.31752935,-0.531036,-0.99521476,-0.55134827,-0.66653126,-0.5118709,-0.49292904,-0.023130136,-0.13250786,0.38414592
2904,0.34431916,-0.5031018,-1.1770757,-1.1180737,-0.83193755,-0.9386593,0.38309136,0.121151365,0.27573684,-0.07239357
2914,-0.112739295,-1.032586,-0.47038618,-0.8616176,0.44608775,-0.009356407,0.047741152,-0.81527644,-0.46883717,0.9273385
2924,-0.28641602,-0.61620826,-1.5509064,-0.98262113,-0.7949367,-0.77316767,-0.09130636,0.14271231,-0.0737158,0.020805899
2934,-0.31186458,-1.576915,-0.3475304,-0.3172154,-1.0263562,-0.85273105,0.47303197,-0.23455149,-0.060262192,0.13756973
2944,0.12476145,-0.67407304,-1.3434374,-0.7852081,-0.7294107,-0.40566114,0.39538303,-0.45046285,-0.7472625,0.15309983
2964,-0.05878955,-0.6585495,-0.42103848,-1.3186591,-0.25879166,-1.2183819,-0.70889837,-1.150792,-0.7692802,-0.40497568
2974,0.15424286,-0.6449435,-0.46986142,-0.13008891,-0.017789893,-0.30631322,-0.5777245,-0.4886031,-0.63447136,0.68670577
2984,0.60146147,-1.2047131,-0.82279634,-0.6157807,-1.2653998,0.433684,0.043913316,-0.4179028,-0.32168427,0.80452555
2994,-0.24641427,-1.1508247,-0.6712724,-1.0203298,-0.47545707,-1.1158679,-0.016958851,-0.40779027,0.09514019,0.62443155
3004,-0.29501367,-0.5660751,-0.896143,-0.25562572,-0.038298156,-0.44215208,-0.1032055,-0.73936695,-0.2542526,0.6071028
3014,0.3768473,-0.84562963,-0.84882784,-0.46756494,-0.37601116,-0.66670626,0.0025226448,-0.834698,-0.15772761,0.08106471
3024,0.48623228,-0.5806957,-0.5260888,-0.6949001,-0.19535422,-0.5067951,-0.056973774,-0.83012074,-0.00782622,-0.08529334
3034,-0.029812938,-0.36178443,-1.2847514,-1.1819379,-0.32739025,-0.45283186,0.5030556,-0.42052716,-0.25626662,0.41629314
3044,-0.27926368,-0.67023665,-1.2095401,-0.9025971,-0.7479262,-0.49274534,0.4872174,-0.4643158,-0.0411809,0.45835978
3054,0.36156198,-0.18376571,-0.63981134,-1.0441093,0.34726948,-0.29076827,-0.30855158,-0.74935174,0.16081086,0.13776615
3064,0.11553405,-0.8308135,-0.7439567,-0.057479758,-0.18279496,-0.18235813,-0.16805226,-0.81847394,-0.7868299,0.13117681
3074,0.22262411,-0.6371035,-1.1057869,-0.61417645,-0.8576621,-0.60615754,0.31699067,-0.43655863,-0.87017965,0.21345216
3084,-0.31359157,-0.7839285,-0.7700853,-0.8667353,-0.71546555,-0.6915575,0.37126723,-0.44717315,-0.29740098,0.43813893
3094,0.0522333,-0.43108562,-0.856536,-1.1722686,-0.7380393,-1.058966,0.52167505,-0.4269341,0.16297056,0.15898743
3104,0.18632115,-0.5288266,-1.2551764,-0.74983495,-0.93236816,-0.5801827,0.4186733,-0.3662098,-0.36005002,0.22699027
3114,-0.051319662,-0.53951937,-1.493658,-1.1785343,-0.89276755,-0.33960286,0.24564452,-0.20182562,-0.12260693,0.5520687
3124,-0.522121,-1.0553952,-0.24139053,-0.4760012,-0.57136726,-1.1021712,0.9679582,-0.58696765,0.03729528,0.6324361
3134,0.1279489,-1.0848217,-0.82446903,-1.1098101,-1.0148435,-1.2569269,0.25108105,0.24332516,-0.22091433,-0.030377049
3144,-0.22757302,-0.5069935,-1.2094871,-0.35482028,-0.34663013,-0.5312675,0.48730275,-0.61971235,0.16126305,0.6449548
3154,-0.030347671,-0.79133165,-1.0455223,-0.22475652,-0.76625794,-0.752672,0.08099575,-0.5999558,-0.35339564,0.6739483
3164,0.27192873,-0.5004501,-0.72777194,-0.4399334,-0.045807876,-0.5218594,0.10371299,-0.6973872,0.18181467,0.860461
3174,-0.16109107,-0.19009821,-1.0198377,-0.8428115,-0.8454791,-0.8319839,0.07040088,-0.58574694,-0.17689669,0.10633329
3184,0.3513375,0.15267052,-1.6499063,-0.6408363,-0.5386483,0.14142305,0.03551103,0.104638904,-0.71941197,-0.09720163
3194,-0.30917308,-0.77728456,-0.7357366,-0.53812385,-0.5122188,-0.660738,0.69974405,-0.4990176,-0.32815388,0.6907148
3204,-0.005007196,-0.7560986,-0.9504726,-0.6661913,-0.80932736,-0.4477493,0.4856248,-0.6486671,-0.52849925,0.23770127
3214,-0.20162173,-0.26198494,-0.8991675,-0.80126786,-0.5291922,-0.4961897,0.6958194,-0.6380673,-0.32872507,0.4958974
3224,-0.023125768,-0.8844878,-0.9173391,-0.7137045,-1.1506803,-1.0458796,0.3129064,-0.015567112,-0.6833938,-0.29389694
3244,0.05194473,-0.46821013,-1.0995243,-0.7753322,-0.75882035,-0.4409295,0.7503766,-0.26385373,-0.27285308,0.6818792
3254,0.20676318,-0.24601549,-1.13338,-0.5225663,-0.65187097,-0.36510965,-0.20233326,-0.66276807,-0.06789504,0.18046622
3264,0.0871703,-0.6838987,-0.88500386,-0.76164794,-0.6320166,-0.23420472,0.18309636,-0.73468506,0.0018672666,0.22202596
3274,0.12492636,-0.64575005,-0.762958,-0.6134884,-0.60199654,-0.36164206,0.15064622,-0.85206944,-0.38262975,0.4637249
3284,0.168562,-1.0103563,-1.1883479,-1.0888116,-0.605457,-0.37806013,0.47638685,0.110384695,-0.19848949,-0.077969335
3294,0.39643362,-1.2352285,-0.6461255,-0.93263876,-0.5511585,-0.5170604,0.7111036,0.584135,-0.38536972,-0.36067984
3304,0.23119758,-0.6078728,-0.9867195,-0.7740808,-0.70641977,-0.8441557,0.33807403,-0.60672563,-0.26688144,-0.06679978
3314,-0.27672955,-0.75575763,-0.51418686,-0.8976782,-0.11818052,-0.034972537,0.11112744,-1.5446504,-1.1203789,0.9718872
3324,-0.32355753,-0.7537113,-0.6954406,-0.29294148,-0.9367953,-0.32193393,-0.05745372,-0.55934525,-0.06458559,0.28033504
3334,-0.018061498,-0.8589288,-1.2453053,-0.78412575,-0.8666352,-0.73652947,0.45861566,-0.17190775,-0.5621978,0.025476346
3344,0.45064032,-0.6191626,-0.30798542,-0.7367618,-0.74692506,-0.20973955,0.062432475,-1.1377931,-0.06797321,-0.4149028
3354,-0.13786943,-1.016858,-0.50706637,-0.5054389,-0.18593529,-0.14411405,-0.12531823,-0.81115645,-0.698588,0.2671085
3364,0.11090813,-0.7108333,-1.0709145,-1.0939896,-0.90569484,-0.710276,0.33817196,-0.12009663,-0.28891078,0.025190594
3374,-0.29628602,-0.6525747,-0.63825786,-0.79722047,-0.047312,-0.6204883,0.5279709,-0.21869785,-0.23864658,0.257658
3384,0.3530843,-0.7507507,-1.1452177,-0.7778753,-0.8972814,-0.42581704,0.38995904,-0.49064046,-0.4490751,-0.03150332
3394,0.21846077,-0.57955176,-0.7461583,-0.4585912,-0.32231265,-0.32210773,0.18318334,-0.8321308,-0.55206925,0.21582258
3404,0.12820008,-0.7606237,-0.77312726,-0.8277552,-0.5267165,-0.25096846,0.5881465,-0.5943673,-0.71712625,0.5902084
3414,-0.06389249,-0.9712665,-0.60814476,-0.6066503,-0.37091932,-0.39899662,0.57849187,-0.40798983,-0.7324251,0.70408565
3424,0.056577098,-0.4527283,-0.93775415,-0.9018775,-1.0348028,-1.0643299,0.4869956,-0.37783083,-0.13218124,-0.039087147
3434,0.48484892,-0.8220663,-0.5601711,-0.004729444,0.31890762,-0.55733067,-0.18857722,-0.9646235,-0.52811104,0.75373214
3444,0.014470274,-0.35804328,-1.2222697,-0.6023073,-0.4557183,-0.0049668024,-0.09226305,-1.041638,-0.26267785,0.27154794
3454,-0.04868516,-0.53657633,-0.6546954,-0.1706183,-0.48783582,-0.3206592,0.08674124,-0.9711469,-0.6956666,0.6477188
3464,-0.47078544,-0.95030504,-0.53754205,-0.30720058,-0.38471988,-0.31007662,-0.07563257,-0.91392195,0.22697607,-0.05369389
3474,-0.18995905,0.20862056,-1.263355,-0.61853886,-0.44387674,-0.57396996,0.040913876,-0.7239953,-0.9166323,0.07497482
3484,-0.22210371,-0.46680063,-0.6342025,-0.52034265,-0.111732654,-0.05898563,-0.04808862,-1.1659832,-0.38566265,0.94358754
3494,0.017359624,-0.54267234,-1.3240006,-0.6333398,-0.69242245,-0.58397233,0.32529718,-0.29400554,-0.6864451,0.29451686
3504,0.048191845,-0.64912355,-0.9862277,-1.0002924,-1.1153109,-0.78449225,0.5196296,-0.19809073,-0.2768884,0.07293725
3514,0.03938941,-0.44807824,-0.86045897,-0.56393856,-0.79378116,-0.7008002,0.42693365,-0.5046415,-0.16425556,0.23661104
3524,0.35933235,-0.6550658,-1.02608,-0.6431233,-0.7725681,-0.2960708,0.5141355,-0.48288345,-0.3647888,0.32970643
3534,-0.13128594,-0.54275686,-0.77437526,-0.5848807,-0.52616453,-0.33827415,0.42211917,-0.7056373,-0.29944488,0.6350652
3544,-0.031409014,-0.61677146,-1.0818329,-0.38819024,-0.44033825,-0.8139881,0.1772296,-0.6039634,0.08322586,-0.6036585
3554,0.23280151,-0.9785762,-0.76386654,-0.39606917,-0.8981353,-0.38831258,0.6211193,-0.7704735,-0.09431178,0.6425811
3564,0.08916884,-0.5050121,-0.5276808,-0.3408546,-0.20888372,-0.071418524,-0.16575848,-0.4968272,-0.17121774,0.68187076
3574,-0.015992941,-0.26138604,-0.2072995,-0.25321862,-0.3918906,-0.08734063,0.0091746105,-0.2245979,-0.123294696,0.052996635
3584,-0.0016108437,-0.36626813,-0.688237,-0.22812016,-0.48555094,-0.82853025,0.3971581,-0.91601515,-0.32577,0.2764889
3594,0.070200354,-0.75068873,-0.66642666,-0.43062076,-0.7959165,-0.45013088,0.2563521,-0.77647257,-0.22453855,1.0449358
3604,0.15529929,-0.50917566,-0.9541629,-1.028699,-0.3673613,-0.7546213,0.65195835,-0.4180432,-0.20889488,0.699396
3614,0.15731862,-0.6188265,-1.0500379,-0.56369454,-0.7340304,-0.3203785,0.16635498,-0.5435845,-0.36510316,0.30126384
3624,-0.37915623,-0.6421576,-1.3638875,-0.782614,-0.7128411,-0.29191226,-0.057265297,-0.5019172,-0.19408576,0.21124464
3634,0.06012384,-0.9480773,-1.0179112,-0.892509,-1.0304798,-0.7922469,0.5160851,-0.089577176,-0.66624737,0.11318444
3644,-0.07547434,-0.68971187,-1.3170671,-0.51264715,-0.6587388,-0.7268635,0.260281,-0.020538125,-0.028019788,0.39273483
3654,-0.024941854,-0.8655493,-1.2526737,-0.7955673,-0.6961597,-0.37434366,0.4406442,-0.3760769,-0.604384,0.2719719
3664,0.22280766,-0.27227345,-0.358875,-0.13372992,-0.33155856,-0.11358259,-0.06322961,-1.2709094,-0.10777774,-0.33145157
3674,0.37254402,-0.43798056,-1.197464,-0.4550545,0.19846343,-0.5655272,-0.024097761,-0.69521606,0.2216763,0.7453777
3684,0.1183063,-0.6884063,-0.74759084,-0.65985495,-0.94587815,-0.5979498,0.59053326,-0.29883027,-0.203974,0.40429777
3694,0.4563993,-0.3801824,-0.6140681,-0.49450213,-0.00936741,-0.78748596,-0.11540647,-0.28902078,-0.14953022,-0.3848111
3704,0.052662734,-0.57457644,-0.9848196,-0.78087723,-0.4890535,-0.32681215,0.25617355,-0.64800334,-0.3356136,-0.07317465
3714,-0.3679861,-0.63796526,-0.794568,-0.51392484,-0.3919134,-0.562489,0.31804854,-0.6130787,-0.5669215,0.7239142
3724,0.050720416,-0.69749534,-0.7558582,-0.7931703,-1.0141054,-0.74970835,0.52598786,-0.33054817,-0.2630542,0.44010273
3734,0.31019047,-0.65961933,-0.6732354,-0.7703904,-0.80882245,-0.88872445,0.5926639,-0.5170405,-0.28879234,0.2053526
3744,-0.08004973,-0.43624058,-1.11757,-0.45097724,-0.65854186,-0.358652,-0.13229045,-0.71152496,-0.44709915,0.45903558
3754,0.33152956,-0.8541491,-0.87697184,-0.5170849,0.014428081,-0.60391116,-0.2942194,-0.42304212,-0.16061327,0.48584732
3764,-0.19795771,-0.5680802,-0.8603809,-0.39214557,-0.37660465,-0.29046056,0.04804029,-0.7537375,-0.17435999,0.43638638
3774,0.15491349,-0.20665295,-0.8249323,-0.13314754,-0.3772453,-0.37365732,-0.36433855,-0.4322324,-0.11410856,0.6123089
3784,0.039320346,-0.5820497,-1.0831444,-0.66694057,-0.1498688,-0.35668245,0.41601115,-0.58616424,-0.28341797,0.9018951
3794,0.19182006,-0.8244227,-0.28537196,-0.9299981,-0.9666184,-1.1168146,0.101788186,-0.39153376,0.09102349,-0.03876325
3804,0.08244215,-0.74914366,-0.5137905,-0.026450846,-0.475192,0.036953583,0.10735159,-1.6853176,0.17079529,0.50773233
3814,0.039556067,-0.634673,-1.3986635,-0.77753645,-0.8841372,-0.695452,0.38170555,-0.46397442,-0.18006125,-0.15863757
3824,-0.39745867,-0.54183036,-0.22337016,-0.60577273,-0.040667534,-0.34467676,0.08143288,-0.6722122,-0.44439518,0.75727636
3834,0.1298181,-0.613679,-0.7655072,-0.6316234,-0.4488913,-0.6954059,0.23738281,-0.54073143,-0.035779867,0.23751679
3844,-0.24113381,-0.45559508,-0.83526397,-0.6846007,-0.48723415,-0.6543752,0.7825031,-0.64043105,-0.44033244,1.0213047
3854,-0.40140355,-0.6456413,-0.53484654,-0.95666015,-1.018097,-0.81049895,0.7437235,-0.748342,0.71211284,0.0542315
3864,0.25208345,-0.6275519,-0.67829615,-1.2161459,-0.72941047,-0.06841172,-0.85234356,-0.41863722,0.12699205,0.14195877
3874,-0.96067226,-0.8272704,-0.80167764,-0.7488542,-0.359167,-0.92403233,-0.13212416,-0.7374115,0.46253344,0.26846793
3884,-0.07575463,-0.5355707,-0.6940635,-0.15585616,-0.5964838,-0.090813205,-0.036255814,-1.0998974,-0.43832716,0.070843354
3894,-0.26501417,-0.3715292,-0.5938898,-0.83809847,-0.8094903,-1.3855197,0.78602064,0.2969582,-0.38176626,0.82177746
3904,-0.13660155,-0.15124835,-0.19998969,-0.14349154,-0.33408454,-0.06679221,0.09704856,-0.08142926,-0.20707557,-0.013893276
3914,-0.06807215,-0.45646593,-0.3136427,-1.1404797,-0.8393023,-0.4598868,0.96138936,-0.8988921,0.1345036,0.45208496
3924,0.61842966,-0.92408204,-0.8680728,-0.554322,0.16713446,-0.7001207,-0.14654535,-0.9269476,-0.033786092,0.624948
3934,0.020674625,-1.2461588,-0.67253304,-0.72436297,-0.557169,-0.530964,-0.2057907,-0.6748018,0.43631992,-0.21734406
3944,0.15047218,-0.67762464,0.21160878,-0.77342147,-0.63496107,-0.33633465,0.80309546,-0.75521743,-0.75369436,0.3287905
5,0.040716607,-0.46750972,-0.85874987,-0.54515487,-0.25031722,-0.3683823,0.20479326,-0.6426272,-0.33080405,1.1187015
15,-0.41933396,-0.9152684,-0.6728918,-0.38361597,0.022086553,-0.28975037,0.008999943,-0.9838403,-0.061791573,0.5673596
25,0.11495624,-0.30666152,-0.7561391,-0.91113055,-1.070076,-0.9280251,0.31332627,-0.4665988,-0.5656423,-0.06143277
35,-0.14749183,-0.58229387,-0.46401748,-0.97215605,-0.66662353,-0.9454757,0.40924183,-0.4684218,-0.30271477,0.09544294
45,0.25831693,-0.7749891,-0.6998632,-0.8883464,-1.1135288,-0.61390984,0.23414688,-0.48476782,0.022302289,-0.10230114
55,0.24468735,-1.0685604,-0.21845138,-0.5489247,-0.54078186,-0.9730467,0.8789086,-0.39920333,0.0021798946,0.36332026
65,0.1702335,-0.20580792,-0.78254414,-0.3150635,-0.032599725,-0.35607785,-0.24445343,-1.071021,0.032421075,0.11613471
75,0.0043138796,0.023052432,-1.1195829,-0.07889408,-0.11425864,0.13867383,0.1745434,-0.3574707,-0.24290793,0.99755704
85,0.15097903,-0.6053957,-0.75860894,-0.70034295,-0.85871077,-0.8335637,0.22357278,-0.5817488,-0.14433089,0.27090105
95,-0.1321744,-0.84427255,-0.8263655,-0.4680409,-0.47060853,-0.06993088,-0.1630338,-0.7668586,-0.41038278,0.4554713
105,0.0898412,-0.48135766,-0.6487238,-0.6857361,-0.5222204,-0.7615338,0.52396417,-0.40316275,-0.5024104,0.77973634
125,0.14108504,-0.5641596,-0.96905065,-0.71011835,-1.1251903,-0.797771,0.39397904,-0.54525626,-0.11989821,0.15346044
135,-0.09011421,-0.6860164,-1.1519974,-0.42092013,-0.033755705,-0.15055917,-0.100125365,-0.89055383,-0.036446672,0.32773915
145,-0.2467531,-0.44195595,-1.1323539,-0.49575055,-0.6519234,0.038851116,0.12408856,-0.83089304,-0.42274997,0.58121616
155,-0.5592643,-0.58051634,-0.59996545,-0.8057431,-0.66745543,-0.6886854,0.62882805,-0.57875204,-0.3119823,0.77364683
165,-0.0655624,-0.6375653,-1.2812284,-0.471643,-0.6888211,-0.13576144,-0.038040366,-0.7661073,-0.4844071,0.41382954
175,-0.074028365,-0.42968425,-0.42488286,-0.8207886,-1.2125472,-0.7697412,0.40941,-0.514482,-0.64881927,0.18405993
185,-0.13215828,-0.73112935,-0.7541934,-0.4944783,-0.29753634,-0.17366172,0.19363648,-0.87437445,-0.39194053,0.660323
195,-0.26852158,-0.7151582,-0.6995063,-0.59111035,-0.33523977,-0.5278462,0.30802476,-0.39738154,-0.18542495,0.7617166
205,0.107706904,-0.60402006,-0.94206774,-0.815227,-0.64109194,-1.2762334,0.090047084,-0.18131457,-0.12734327,0.3607122
215,-0.0057665454,-0.6274707,-0.846212,-1.0591007,-0.96853024,-0.7586503,0.3111989,-0.3425073,-0.21314968,0.37241748
225,-0.06525054,-0.73375916,-0.80933255,-0.34481284,-0.53464633,-0.3842623,0.3165949,-0.84899354,-0.5561306,0.676317
235,0.26294035,-0.4917217,-1.0033134,-1.1031419,-0.9841841,-0.77480626,0.1433936,-0.34458768,0.052479237,-0.27849922
245,-0.30606425,-1.3275131,-0.84018064,-0.9071459,-0.4652897,-0.36777347,-0.4081255,0.32046682,-0.26578754,-0.12524658
255,-0.06630024,-0.2002395,-0.95389736,-0.3302498,-0.15676396,-0.26419333,-0.6222089,-0.73262465,0.028879562,0.1790525
265,-0.3384494,-0.43047738,-0.883792,-1.025141,-0.94836414,-0.76340175,0.7410382,-0.50957865,-0.09842128,0.3327753
275,-0.16724116,-0.43882027,-0.7015913,-0.47272766,-0.24056889,-0.6391724,-0.033519436,-1.0244178,0.09125152,0.34376743
295,0.027460828,-0.2981287,-0.9098295,-0.5323324,-0.5990638,-0.3865512,0.46248043,-0.76646745,-0.1912451,0.1652127
305,-0.16506611,-0.75640386,-0.46990377,-0.4627137,-0.5407989,-0.7215824,0.2104404,-0.5823915,-0.034239396,-0.07820686
315,-0.08176482,-0.77183276,-0.76607126,-0.17357658,-0.17083782,-0.11171467,-0.10704404,-1.0805207,-0.5244673,0.49273655
325,0.024871554,-0.102778,-0.7948133,-0.25884572,-0.26057914,-0.5957632,-0.32344243,-1.2247542,0.009918418,-0.09780208
335,-0.091186024,-0.7037449,-0.9420864,-0.8373233,-0.9068496,-0.6852669,0.0050337855,-0.3009557,-0.14092715,-0.2651352
345,-0.23369688,-0.6276375,-0.7130148,-1.1577462,-0.80892444,-0.8624107,0.4941691,-0.5211669,0.00635354,0.36774233
355,0.05556681,-0.6416727,-0.7493825,-0.48460284,0.024560077,-0.28626752,0.08167246,-0.7146144,-0.0013671375,0.61009425
365,-0.29187047,-0.22405472,-0.8141698,-0.703968,-0.82737666,-0.7031114,0.120055586,-0.74341565,-0.2586515,-0.052956045
375,-0.30219272,-0.5886617,-0.4548395,-0.5538705,-0.87088853,-1.0224533,0.50331193,-0.7079804,-0.3948853,0.21454701
385,-0.41573524,-0.75146204,-0.3616596,-1.3063561,-0.6068837,-0.6943891,0.68437475,-0.51628834,-0.47301736,-0.62981397
405,-0.13296539,-0.5192499,-0.6200577,-0.33015412,0.040277503,-0.049703144,-0.24588375,-1.0874742,-0.5403866,0.14209339
415,0.014256174,-0.6923725,-0.7363356,-0.34380683,-0.23092729,-0.31574407,0.035619546,-0.74644303,-0.18815222,0.5611189
425,-0.059851024,-0.8323777,-0.8056819,-0.53847325,-0.8148447,-1.0333408,0.37870893,-0.5394685,-0.053059347,0.4525543
435,0.15057765,-0.72886574,-0.96195805,-0.50941086,-0.1704752,-0.20659867,0.044183396,-0.74701804,0.06023376,0.2184911
445,-0.22779804,-0.48215505,-1.022944,-0.115099356,-0.4460828,-0.33011296,0.1390643,-0.6681922,-0.4586459,0.23731294
